39.9661166666667,116.351733333333,2008/04/30 21:48:43,walk
39.9660666666667,116.352433333333,2008/04/30 21:49:35,walk
39.9659666666667,116.353416666667,2008/04/30 21:50:41,walk
39.966,116.3542,2008/04/30 21:51:37,walk
39.96545,116.354233333333,2008/04/30 21:52:26,walk
39.9649333333333,116.354283333333,2008/04/30 21:53:13,walk
39.9643333333333,116.3543,2008/04/30 21:54:12,walk
39.9638333333333,116.35445,2008/04/30 21:54:55,walk
39.9632,116.354733333333,2008/04/30 21:55:58,walk
39.9627,116.354583333333,2008/04/30 21:57:09,walk
39.9621833333333,116.35435,2008/04/30 21:58:20,walk
39.9615166666667,116.354266666667,2008/04/30 21:59:26,walk
39.81815,119.48115,2008/05/01 12:08:03,none
39.8178166666667,119.480866666667,2008/05/01 12:08:31,walk
39.8179333333333,119.480316666667,2008/05/01 12:15:20,walk
39.8177166666667,119.480916666667,2008/05/01 12:15:38,walk
39.8181666666667,119.479683333333,2008/05/01 12:19:52,walk
39.8178,119.480583333333,2008/05/01 12:20:00,walk
39.8181,119.480766666667,2008/05/01 12:31:18,walk
39.8185166666667,119.481083333333,2008/05/01 12:32:55,walk
39.81895,119.481433333333,2008/05/01 12:35:13,walk
39.8187166666667,119.4816,2008/05/01 13:20:33,walk
39.8183,119.481216666667,2008/05/01 13:21:47,walk
39.8184333333333,119.480716666667,2008/05/01 13:26:39,walk
39.8181833333333,119.481066666667,2008/05/01 13:28:11,walk
39.81775,119.479566666667,2008/05/01 13:31:21,walk
39.8174166666667,119.4787,2008/05/01 13:33:18,walk
39.8171666666667,119.477416666667,2008/05/01 13:35:39,walk
39.8164833333333,119.477283333333,2008/05/01 13:37:04,walk
39.8160166666667,119.477333333333,2008/05/01 13:38:09,walk
39.8153833333333,119.477216666667,2008/05/01 13:39:26,walk
39.8147,119.477083333333,2008/05/01 13:45:42,walk
39.8150666666667,119.4768,2008/05/01 15:58:51,none
39.8146666666667,119.476816666667,2008/05/01 16:22:53,walk
39.8153166666667,119.476816666667,2008/05/01 16:25:04,walk
39.8157333333333,119.476783333333,2008/05/01 16:27:40,walk
39.8161166666667,119.477033333333,2008/05/01 16:29:02,walk
39.8168833333333,119.477216666667,2008/05/01 16:30:58,walk
39.8177666666667,119.47995,2008/05/01 16:35:54,walk
39.8180333333333,119.480616666667,2008/05/01 16:40:22,walk
39.8178333333333,119.48,2008/05/01 16:42:33,walk
39.8173833333333,119.478466666667,2008/05/01 16:45:22,walk
39.8170333333333,119.477483333333,2008/05/01 16:46:52,walk
39.8163166666667,119.47735,2008/05/01 16:48:37,walk
39.8156666666667,119.47735,2008/05/01 16:49:50,walk
39.8152833333333,119.477083333333,2008/05/01 16:50:37,walk
39.8147666666667,119.477033333333,2008/05/01 16:51:43,walk
39.8155833333333,119.476816666667,2008/05/01 16:56:50,walk
39.8160666666667,119.477016666667,2008/05/01 16:57:47,walk
39.8167666666667,119.477166666667,2008/05/01 16:59:06,walk
39.8174,119.47895,2008/05/01 17:02:00,walk
39.8177166666667,119.47985,2008/05/01 17:03:32,walk
39.8179166666667,119.480466666667,2008/05/01 17:04:21,walk
39.8182166666667,119.481,2008/05/01 17:05:31,walk
